txn_id,user_id,merchant,category,amount,datetime,city,cashback,status
TXN001589,USR0018,Zomato,Dining,478.62,2024-02-25 01:37:33,Hyderabad,9.23,approved
TXN001590,USR0231,Medanta,Healthcare,718.04,2024-02-25 02:06:28,Bangalore,10.92,approved
TXN001591,USR0332,Ola Cabs,Travel,3886.5,2024-02-25 02:29:16,Pune,133.41,approved
TXN001592,USR0341,Medanta,Healthcare,1404.54,2024-02-25 02:39:28,Mumbai,31.25,approved
TXN001593,USR0324,Spencer's,Groceries,351.32,2024-02-25 02:50:52,Delhi,7.63,approved
TXN001594,USR0175,Apple Store,Electronics,1963.87,2024-02-25 04:22:08,Kanpur,22.87,approved
TXN001595,USR0058,Zepto,Groceries,231.68,2024-02-25 04:31:40,Mumbai,4.34,approved
TXN001596,USR0111,Samsung Plaza,Electronics,2730.04,2024-02-25 06:33:59,Pune,30.15,approved
TXN001597,USR0241,Zepto,Groceries,86.21,2024-02-25 07:34:57,Hyderabad,0.0,declined
TXN001598,USR0043,Indian Oil,Fuel,110.0,2024-02-25 10:11:36,Mumbai,1.01,approved
TXN001599,USR0321,INOX,Entertainment,135.84,2024-02-25 12:40:08,Jaipur,,approved
TXN001600,USR0130,Apollo Pharmacy,Healthcare,2181.33,2024-02-25 12:55:30,Bangalore,59.65,approved
TXN001601,USR0326,Lenskart,Healthcare,1688.32,2024-02-25 14:01:20,Delhi,17.92,approved
TXN001602,USR0195,Indian Oil,Fuel,88.3,2024-02-25 15:18:02,Delhi,0.88,approved
TXN001603,USR0248,HP Petrol Pump,Fuel,120.58,2024-02-25 15:20:43,Kolkata,0.68,approved
TXN001604,USR0214,Hotstar,Entertainment,470.05,2024-02-25 17:38:25,Chennai,5.03,approved
TXN001605,USR0179,Myntra,Shopping,819.02,2024-02-25 18:08:08,Pune,30.12,approved
TXN001606,USR0002,Barbeque Nation,Dining,131.72,2024-02-25 19:49:35,Hyderabad,3.5,approved
TXN001607,USR0125,Swiggy,Dining,253.19,2024-02-25 20:15:29,Jaipur,8.87,approved
TXN001608,USR0239,Lenskart,Healthcare,1034.26,2024-02-25 20:56:15,Kolkata,19.1,approved
TXN001609,USR0253,INOX,Entertainment,224.82,2024-02-25 21:07:19,Kolkata,3.17,approved
TXN001610,USR0306,Lenskart,Healthcare,418.24,2024-02-25 21:23:32,Delhi,7.55,approved
TXN001611,USR0269,Flipkart,Shopping,2304.72,2024-02-25 21:27:42,Bangalore,100.36,approved
TXN001612,USR0049,HP Petrol Pump,Fuel,90.83,2024-02-25 21:30:00,Delhi,0.82,approved
TXN001613,USR0359,Haldiram's,Dining,773.72,2024-02-25 22:52:01,Kanpur,35.53,approved
TXN001614,USR0075,BSNL,Utilities,619.31,2024-02-26 00:45:36,Mumbai,3.93,approved
TXN001615,USR0028,Barbeque Nation,Dining,428.89,2024-02-26 02:57:54,Pune,12.6,approved
TXN001616,USR0067,McDonald's,Dining,744.48,2024-02-26 04:11:31,Pune,20.26,approved
TXN001617,USR0158,Spencer's,Groceries,269.6,2024-02-26 04:14:48,Mumbai,7.53,approved
TXN001618,USR0169,Barbeque Nation,Dining,591.84,2024-02-26 04:18:11,Bangalore,18.2,approved
TXN001619,USR0064,Reliance Fresh,Groceries,400.27,2024-02-26 04:23:05,Hyderabad,8.97,approved
TXN001620,USR0138,Shell,Fuel,87.41,2024-02-26 07:33:20,Chennai,0.79,approved
TXN001621,USR0125,Shell,Fuel,127.25,2024-02-26 07:34:45,Kolkata,0.87,approved
TXN001622,USR0045,McDonald's,Dining,302.51,2024-02-26 08:25:19,Chennai,10.16,approved
TXN001623,USR0343,BPCL,Fuel,64.04,2024-02-26 10:50:05,Mumbai,0.56,approved
TXN001624,USR0381,DMart,Groceries,243.98,2024-02-26 14:10:54,Jaipur,4.8,approved
TXN001625,USR0166,Indian Oil,Fuel,82.36,2024-02-26 14:37:45,Pune,0.59,approved
TXN001626,USR0029,Ola Cabs,Travel,8290.01,2024-02-26 16:21:11,Bangalore,405.41,approved
TXN001627,USR0365,Essar Fuel,Fuel,171.72,2024-02-26 18:10:47,Mumbai,1.66,approved
TXN001628,USR0056,HP Petrol Pump,Fuel,110.41,2024-02-26 18:11:50,Delhi,0.91,approved
TXN001629,USR0342,BESCOM,Utilities,906.61,2024-02-26 18:16:47,Delhi,10.48,approved
TXN001630,USR0338,BSNL,Utilities,187.31,2024-02-26 18:36:00,Pune,1.93,approved
TXN001631,USR0041,BPCL,Fuel,61.11,2024-02-26 18:42:21,Chennai,0.48,approved
TXN001632,USR0369,Tata Power,Utilities,466.2,2024-02-26 20:26:17,Bangalore,3.19,approved
TXN001633,USR0082,BPCL,Fuel,55.94,2024-02-26 20:47:30,Delhi,0.35,approved
TXN001634,USR0348,Samsung Plaza,Electronics,6324.93,2024-02-26 20:52:25,Hyderabad,116.25,approved
TXN001635,USR0372,Croma,Electronics,4267.13,2024-02-26 20:54:46,Mumbai,66.12,approved
TXN001636,USR0303,Tata Power,Utilities,420.1,2024-02-26 21:00:53,Chennai,5.47,approved
TXN001637,USR0246,Spencer's,Groceries,343.4,2024-02-26 21:04:17,Mumbai,5.33,approved
TXN001638,USR0397,Myntra,Shopping,1475.23,2024-02-26 21:15:16,Bangalore,29.75,approved
TXN001639,USR0028,Apollo Pharmacy,Healthcare,1432.65,2024-02-26 21:31:15,Mumbai,37.22,approved
TXN001640,USR0313,Barbeque Nation,Dining,164.08,2024-02-26 21:48:19,Mumbai,2.62,approved
TXN001641,USR0298,Jio,Utilities,996.06,2024-02-26 21:59:38,Jaipur,0.0,declined
TXN001642,USR0300,Jio,Utilities,1567.4,2024-02-26 22:40:50,Bangalore,18.0,approved
TXN001643,USR0352,Myntra,Shopping,1077.75,2024-02-26 22:53:50,Delhi,18.57,approved
TXN001644,USR0270,Essar Fuel,Fuel,168.78,2024-02-26 22:58:04,Mumbai,1.48,approved
TXN001645,USR0230,Barbeque Nation,Dining,537.72,2024-02-26 23:17:16,Kanpur,78.97,approved
TXN001646,USR0386,Apollo Pharmacy,Healthcare,1317.16,2024-02-27 02:17:38,Delhi,0.0,declined
TXN001647,USR0291,Amazon,Shopping,5919.93,2024-02-27 02:30:45,Jaipur,0.0,declined
TXN001648,USR0291,IRCTC,Travel,5629.76,2024-02-27 02:40:45,Kanpur,0.0,declined
TXN001649,USR0291,Cleartrip,Travel,6981.48,2024-02-27 02:56:45,Chennai,0.0,declined
TXN001650,USR0291,MakeMyTrip,Travel,2053.57,2024-02-27 02:59:45,Delhi,0.0,declined
TXN001651,USR0098,Meesho,Shopping,10.0,2024-02-27 04:53:43,Kanpur,0.29,approved
TXN001652,USR0140,Airtel,Utilities,371.51,2024-02-27 08:54:31,Kolkata,3.83,approved
TXN001653,USR0294,BESCOM,Utilities,852.71,2024-02-27 10:52:32,Hyderabad,133.49,approved
TXN001654,USR0262,Amazon,Shopping,1700.05,2024-02-27 11:38:26,Chennai,20.75,approved
TXN001655,USR0011,BPCL,Fuel,98.43,2024-02-27 12:23:43,Delhi,0.93,approved
TXN001656,USR0332,Essar Fuel,Fuel,114.75,2024-02-27 13:21:11,Bangalore,0.68,approved
TXN001657,USR0345,BPCL,Fuel,123.77,2024-02-27 13:40:14,Pune,0.82,approved
TXN001658,USR0097,Swiggy,Dining,426.53,2024-02-27 14:37:31,Mumbai,15.35,approved
TXN001659,USR0249,HP Petrol Pump,Fuel,133.78,2024-02-27 15:48:09,Bangalore,0.99,approved
TXN001660,USR0358,Reliance Fresh,Groceries,89.0,2024-02-27 16:52:11,Hyderabad,0.0,declined
TXN001661,USR0045,Amazon,Shopping,2267.91,2024-02-27 17:41:09,Mumbai,35.98,approved
TXN001662,USR0347,Dream11,Entertainment,464.06,2024-02-27 18:11:38,Hyderabad,6.22,approved
TXN001663,USR0260,Apple Store,Electronics,5660.29,2024-02-27 18:24:56,Kanpur,83.36,approved
TXN001664,USR0091,Tata Power,Utilities,576.06,2024-02-27 18:42:30,Jaipur,127.33,approved
TXN001665,USR0241,Barbeque Nation,Dining,849.45,2024-02-27 19:25:32,Hyderabad,27.72,approved
TXN001666,USR0252,MakeMyTrip,Travel,1909.4,2024-02-27 19:28:26,Kolkata,59.89,approved
TXN001667,USR0316,Zomato,Dining,377.05,2024-02-27 19:41:20,Hyderabad,4.31,approved
TXN001668,USR0177,Swiggy,Dining,203.71,2024-02-27 20:02:17,Kanpur,5.69,approved
TXN001669,USR0218,IndiGo,Travel,4565.55,2024-02-27 20:23:44,Kolkata,247.66,approved
TXN001670,USR0185,BookMyShow,Entertainment,10.0,2024-02-27 20:35:24,Kolkata,0.18,approved
TXN001671,USR0005,Haldiram's,Dining,520.82,2024-02-27 20:41:26,Chennai,25.32,approved
TXN001672,USR0064,Zepto,Groceries,291.76,2024-02-27 21:21:53,Delhi,6.8,approved
TXN001673,USR0364,PVR Cinemas,Entertainment,523.38,2024-02-27 21:59:39,Kanpur,0.0,declined
TXN001674,USR0206,PharmEasy,Healthcare,760.85,2024-02-27 22:05:12,Mumbai,18.02,approved
TXN001675,USR0355,BookMyShow,Entertainment,10.0,2024-02-27 22:08:17,Jaipur,0.19,approved
TXN001676,USR0074,Haldiram's,Dining,596.56,2024-02-27 22:46:45,Hyderabad,19.09,approved
TXN001677,USR0079,Haldiram's,Dining,387.31,2024-02-27 23:53:32,Chennai,0.0,declined
TXN001678,USR0086,Haldiram's,Dining,152.47,2024-02-28 01:38:22,Hyderabad,5.57,approved
TXN001679,USR0248,Spencer's,Groceries,251.93,2024-02-28 05:22:54,Kanpur,5.56,approved
TXN001680,USR0082,IndiGo,Travel,2862.67,2024-02-28 05:31:44,Chennai,147.5,approved
TXN001681,USR0126,Shell,Fuel,115.07,2024-02-28 06:30:51,Delhi,0.81,approved
TXN001682,USR0249,Zepto,Groceries,342.67,2024-02-28 07:08:57,Delhi,3.91,approved
TXN001683,USR0392,IRCTC,Travel,3576.09,2024-02-28 07:47:57,Kolkata,629.5,approved
TXN001684,USR0229,BPCL,Fuel,92.39,2024-02-28 07:51:36,Bangalore,0.84,approved
TXN001685,USR0121,IRCTC,Travel,8807.32,2024-02-28 08:10:01,Pune,0.0,declined
TXN001686,USR0387,Apollo Pharmacy,Healthcare,1053.08,2024-02-28 10:36:13,Bangalore,28.12,approved
TXN001687,USR0312,DMart,Groceries,10.0,2024-02-28 11:28:27,Hyderabad,0.15,approved
TXN001688,USR0193,Essar Fuel,Fuel,124.91,2024-02-28 13:58:21,Mumbai,0.68,approved
TXN001689,USR0153,BookMyShow,Entertainment,125.4,2024-02-28 14:23:05,Bangalore,1.9,approved
TXN001690,USR0295,BESCOM,Utilities,798.21,2024-02-28 15:22:02,Bangalore,4.95,approved
TXN001691,USR0118,Hotstar,Entertainment,10.0,2024-02-28 16:52:51,Jaipur,0.34,approved
TXN001692,USR0105,BookMyShow,Entertainment,308.48,2024-02-28 18:02:38,Mumbai,6.79,approved
TXN001693,USR0137,Spencer's,Groceries,164.82,2024-02-28 18:45:19,Jaipur,3.64,approved
TXN001694,USR0277,BESCOM,Utilities,1396.15,2024-02-28 18:56:25,Delhi,14.33,approved
TXN001695,USR0312,Amazon,Shopping,1466.58,2024-02-28 19:35:41,Hyderabad,62.5,approved
TXN001696,USR0244,Spencer's,Groceries,120.35,2024-02-28 19:52:55,Kanpur,3.48,approved
TXN001697,USR0029,Indian Oil,Fuel,83.01,2024-02-28 20:34:25,Hyderabad,0.5,approved
TXN001698,USR0388,PharmEasy,Healthcare,568.16,2024-02-28 20:46:34,Jaipur,0.0,declined
TXN001699,USR0004,Myntra,Shopping,208.06,2024-02-28 20:52:01,Kanpur,8.88,approved
TXN001700,USR0262,Samsung Plaza,Electronics,3973.6,2024-02-28 20:55:40,Pune,46.8,approved
TXN001701,USR0110,IRCTC,Travel,3070.84,2024-02-28 21:06:26,Kanpur,110.07,approved
TXN001702,USR0142,Barbeque Nation,Dining,361.75,2024-02-28 21:09:23,Jaipur,83.38,approved
TXN001703,USR0076,Reliance Fresh,Groceries,281.04,2024-02-28 22:18:45,Bangalore,5.87,approved
TXN001704,USR0058,Myntra,Shopping,749.1,2024-02-28 23:40:52,Mumbai,0.0,declined
TXN001705,USR0322,Essar Fuel,Fuel,97.64,2024-02-29 01:00:00,Bangalore,0.85,approved
TXN001706,USR0184,Apollo Pharmacy,Healthcare,1325.18,2024-02-29 01:03:05,Delhi,15.3,approved
TXN001707,USR0071,Zepto,Groceries,287.09,2024-02-29 02:32:02,Mumbai,4.15,approved
TXN001708,USR0393,Barbeque Nation,Dining,108.7,2024-02-29 06:10:48,Kanpur,1.67,approved
TXN001709,USR0207,Airtel,Utilities,830.42,2024-02-29 06:45:29,Delhi,4.19,approved
TXN001710,USR0256,BPCL,Fuel,90.59,2024-02-29 08:49:43,Hyderabad,0.83,approved
TXN001711,USR0128,Reliance Fresh,Groceries,167.4,2024-02-29 09:32:50,Kolkata,4.5,approved
TXN001712,USR0108,BPCL,Fuel,107.8,2024-02-29 12:18:54,Bangalore,0.59,approved
TXN001713,USR0081,INOX,Entertainment,481.96,2024-02-29 13:02:40,Bangalore,9.73,approved
TXN001714,USR0093,BPCL,Fuel,57.25,2024-02-29 15:29:13,Jaipur,0.36,approved
TXN001715,USR0330,INOX,Entertainment,556.1,2024-02-29 16:40:01,Pune,20.91,approved
TXN001716,USR0055,Flipkart,Shopping,1823.16,2024-02-29 17:37:32,Delhi,80.36,approved
TXN001717,USR0185,Myntra,Shopping,1298.76,2024-02-29 18:56:01,Kanpur,43.81,approved
TXN001718,USR0251,Reliance Fresh,Groceries,228.2,2024-02-29 19:05:23,Mumbai,6.78,approved
TXN001719,USR0399,DMart,Groceries,231.88,2024-02-29 19:57:15,Chennai,6.39,approved
TXN001720,USR0293,Dream11,Entertainment,297.89,2024-02-29 19:58:32,Bangalore,8.07,approved
TXN001721,USR0132,Cleartrip,Travel,167.31,2024-02-29 20:41:04,Kanpur,9.83,approved
TXN001722,USR0263,Shell,Fuel,91.23,2024-02-29 21:18:06,Delhi,0.81,approved
TXN001723,USR0312,DMart,Groceries,91.04,2024-02-29 23:38:26,Jaipur,1.53,approved
TXN001724,USR0336,BPCL,Fuel,86.64,2024-02-29 23:43:23,Delhi,0.52,approved
TXN001725,USR0112,Zepto,Groceries,158.06,2024-03-01 00:15:35,Delhi,4.55,approved
TXN001726,USR0336,Zomato,Dining,790.85,2024-03-01 01:04:00,Chennai,16.6,approved
TXN001727,USR0126,Apollo Pharmacy,Healthcare,66.63,2024-03-01 06:32:58,Bangalore,1.49,approved
TXN001728,USR0052,Shell,Fuel,35.46,2024-03-01 07:08:51,Chennai,,approved
TXN001729,USR0110,Dream11,Entertainment,383.79,2024-03-01 10:24:14,Kanpur,5.8,approved
TXN001730,USR0385,Zepto,Groceries,118.76,2024-03-01 10:47:17,Chennai,2.13,approved
TXN001731,USR0384,Flipkart,Shopping,679.16,2024-03-01 10:54:28,Pune,26.57,approved
TXN001732,USR0206,BigBasket,Groceries,148.18,2024-03-01 11:16:39,Hyderabad,0.0,declined
TXN001733,USR0193,BigBasket,Groceries,256.62,2024-03-01 13:06:58,Kolkata,3.79,approved
TXN001734,USR0366,HP Petrol Pump,Fuel,83.77,2024-03-01 16:29:55,Bangalore,0.82,approved
TXN001735,USR0160,Hotstar,Entertainment,225.33,2024-03-01 17:37:12,Kolkata,8.71,approved
TXN001736,USR0033,Myntra,Shopping,1399.49,2024-03-01 18:23:11,Bangalore,42.91,approved
TXN001737,USR0091,Zepto,Groceries,145.62,2024-03-01 18:47:30,Pune,2.07,approved
TXN001738,USR0060,Apollo Pharmacy,Healthcare,1079.72,2024-03-01 18:49:16,Bangalore,12.78,approved
TXN001739,USR0079,Hotstar,Entertainment,210.38,2024-03-01 18:56:48,Delhi,3.85,approved
TXN001740,USR0181,Essar Fuel,Fuel,51.48,2024-03-01 19:05:19,Mumbai,0.39,approved
TXN001741,USR0148,Ola Cabs,Travel,8375.23,2024-03-01 19:21:09,Hyderabad,286.27,approved
TXN001742,USR0219,DMart,Groceries,125.04,2024-03-01 19:25:41,Chennai,2.84,approved
TXN001743,USR0096,McDonald's,Dining,624.79,2024-03-01 19:38:30,Mumbai,10.7,approved
TXN001744,USR0156,Myntra,Shopping,1337.61,2024-03-01 19:44:07,Mumbai,37.76,approved
TXN001745,USR0352,Tata Power,Utilities,548.63,2024-03-01 19:46:38,Chennai,5.85,approved
TXN001746,USR0383,Jio,Utilities,445.76,2024-03-01 19:59:31,Kolkata,5.93,approved
TXN001747,USR0318,BookMyShow,Entertainment,335.87,2024-03-01 20:49:32,Mumbai,6.62,approved
TXN001748,USR0145,DMart,Groceries,229.83,2024-03-01 21:36:52,Mumbai,3.63,approved
TXN001749,USR0171,Essar Fuel,Fuel,159.27,2024-03-01 21:47:08,Mumbai,0.87,approved
TXN001750,USR0194,MakeMyTrip,Travel,4192.82,2024-03-01 21:47:21,Delhi,167.28,approved
TXN001751,USR0015,Spencer's,Groceries,142.83,2024-03-02 04:18:15,Kanpur,3.49,approved
TXN001752,USR0132,Cleartrip,Travel,3446.97,2024-03-02 05:36:54,Pune,,approved
TXN001753,USR0183,Tata Power,Utilities,552.21,2024-03-02 06:53:50,Pune,,approved
TXN001754,USR0223,Lenskart,Healthcare,684.47,2024-03-02 07:46:54,Delhi,19.64,approved
TXN001755,USR0349,DMart,Groceries,329.23,2024-03-02 10:55:24,Hyderabad,6.36,approved
TXN001756,USR0366,Indian Oil,Fuel,72.53,2024-03-02 15:11:36,Jaipur,0.69,approved
TXN001757,USR0241,Medanta,Healthcare,714.29,2024-03-02 16:39:49,Hyderabad,9.41,approved
TXN001758,USR0256,Amazon,Shopping,1228.12,2024-03-02 18:02:03,Hyderabad,36.93,approved
TXN001759,USR0167,Apollo Pharmacy,Healthcare,146.46,2024-03-02 19:35:53,Kanpur,4.32,approved
TXN001760,USR0176,Shell,Fuel,10.0,2024-03-02 19:43:03,Pune,0.06,approved
TXN001761,USR0032,BigBasket,Groceries,171.1,2024-03-02 21:30:37,Delhi,2.13,approved
TXN001762,USR0165,Reliance Fresh,Groceries,133.51,2024-03-02 21:33:14,Pune,3.99,approved
TXN001763,USR0326,Barbeque Nation,Dining,228.58,2024-03-02 22:00:58,Delhi,9.34,approved
TXN001764,USR0051,Spencer's,Groceries,211.09,2024-03-02 22:16:59,Pune,0.0,declined
TXN001765,USR0344,Flipkart,Shopping,1453.29,2024-03-03 00:25:32,Delhi,57.65,approved
TXN001766,USR0300,Reliance Fresh,Groceries,182.91,2024-03-03 03:03:25,Pune,2.77,approved
TXN001767,USR0234,Croma,Electronics,4780.75,2024-03-03 03:34:17,Delhi,61.55,approved
TXN001768,USR0129,Meesho,Shopping,1239.62,2024-03-03 07:00:54,Kanpur,14.99,approved
TXN001769,USR0205,Tata Power,Utilities,910.06,2024-03-03 07:57:23,Hyderabad,12.24,approved
TXN001770,USR0225,Haldiram's,Dining,564.39,2024-03-03 12:09:07,Jaipur,25.61,approved
TXN001771,USR0007,Dream11,Entertainment,118.36,2024-03-03 16:10:30,Delhi,24.8,approved
TXN001772,USR0126,Nykaa,Shopping,755.63,2024-03-03 18:03:44,Hyderabad,,approved
TXN001773,USR0093,Swiggy,Dining,153.49,2024-03-03 18:18:43,Kolkata,3.45,approved
TXN001774,USR0263,Meesho,Shopping,2102.47,2024-03-03 18:26:10,Bangalore,57.82,approved
TXN001775,USR0230,Cleartrip,Travel,2247.3,2024-03-03 19:18:33,Bangalore,101.68,approved
TXN001776,USR0012,Indian Oil,Fuel,25.03,2024-03-03 19:23:51,Pune,0.23,approved
TXN001777,USR0034,IRCTC,Travel,10.0,2024-03-03 19:26:51,Chennai,0.42,approved
TXN001778,USR0364,Reliance Digital,Electronics,5876.28,2024-03-03 19:30:08,Pune,0.0,declined
TXN001779,USR0344,Netmeds,Healthcare,588.15,2024-03-03 19:37:24,Kanpur,10.28,approved
TXN001780,USR0080,Jio,Utilities,1091.7,2024-03-03 19:47:03,Mumbai,12.12,approved
TXN001781,USR0362,MakeMyTrip,Travel,10150.55,2024-03-03 20:57:51,Chennai,387.39,approved
TXN001782,USR0151,Haldiram's,Dining,702.35,2024-03-03 22:19:05,Delhi,11.21,approved
TXN001783,USR0316,Lenskart,Healthcare,1191.05,2024-03-03 22:24:11,Kolkata,23.08,approved
TXN001784,USR0125,Flipkart,Shopping,1138.05,2024-03-03 22:41:40,Delhi,45.54,approved
TXN001785,USR0210,Barbeque Nation,Dining,317.95,2024-03-03 23:50:54,Kolkata,6.67,approved
TXN001786,USR0201,Amazon,Shopping,1960.81,2024-03-04 00:14:46,Pune,50.79,approved
TXN001787,USR0350,DMart,Groceries,285.54,2024-03-04 00:24:30,Mumbai,4.54,approved
TXN001788,USR0361,Airtel,Utilities,248.59,2024-03-04 00:31:12,Bangalore,1.99,approved
TXN001789,USR0065,Spencer's,Groceries,239.18,2024-03-04 00:41:19,Pune,4.01,approved
TXN001790,USR0152,BSNL,Utilities,192.09,2024-03-04 01:14:22,Kanpur,1.6,approved
TXN001791,USR0109,Swiggy,Dining,431.19,2024-03-04 02:28:23,Hyderabad,8.98,approved
TXN001792,USR0098,Zomato,Dining,586.82,2024-03-04 03:21:42,Chennai,25.03,approved
TXN001793,USR0368,HP Petrol Pump,Fuel,165.62,2024-03-04 03:24:14,Delhi,1.16,approved
TXN001794,USR0160,Spencer's,Groceries,177.61,2024-03-04 03:24:32,Mumbai,3.18,approved
TXN001795,USR0287,Zomato,Dining,529.2,2024-03-04 04:28:24,Delhi,25.71,approved
TXN001796,USR0399,Shell,Fuel,122.7,2024-03-04 04:36:59,Bangalore,0.0,declined
TXN001797,USR0105,Netmeds,Healthcare,1463.23,2024-03-04 06:10:58,Bangalore,22.55,approved
TXN001798,USR0151,Flipkart,Shopping,1812.75,2024-03-04 06:21:11,Mumbai,42.09,approved
TXN001799,USR0024,Meesho,Shopping,954.47,2024-03-04 06:30:15,Kolkata,44.74,approved
TXN001800,USR0327,BigBasket,Groceries,119.79,2024-03-04 06:30:22,Delhi,1.4,approved
TXN001801,USR0227,Nykaa,Shopping,899.03,2024-03-04 07:02:01,Kolkata,10.46,approved
TXN001802,USR0332,Zomato,Dining,553.35,2024-03-04 07:49:05,Bangalore,21.05,approved
TXN001803,USR0208,Zomato,Dining,540.73,2024-03-04 07:55:08,Hyderabad,14.61,approved
TXN001804,USR0183,Shell,Fuel,64.96,2024-03-04 10:12:44,Kolkata,0.5,approved
TXN001805,USR0129,Amazon,Shopping,597.51,2024-03-04 10:43:49,Mumbai,8.77,approved
TXN001806,USR0232,Meesho,Shopping,1706.88,2024-03-04 11:23:22,Hyderabad,43.35,approved
TXN001807,USR0124,BPCL,Fuel,60.81,2024-03-04 14:04:23,Kolkata,0.33,approved
TXN001808,USR0111,Flipkart,Shopping,653.86,2024-03-04 15:27:49,Jaipur,9.38,approved
TXN001809,USR0152,Apollo Pharmacy,Healthcare,839.3,2024-03-04 16:42:34,Mumbai,21.98,approved
TXN001810,USR0290,McDonald's,Dining,362.28,2024-03-04 17:15:23,Chennai,12.01,approved
TXN001811,USR0157,Nykaa,Shopping,2428.63,2024-03-04 17:18:29,Jaipur,64.35,approved
TXN001812,USR0069,BigBasket,Groceries,161.69,2024-03-04 18:08:35,Bangalore,3.81,approved
TXN001813,USR0139,Meesho,Shopping,863.89,2024-03-04 18:35:29,Chennai,130.54,approved
TXN001814,USR0235,Lenskart,Healthcare,2008.65,2024-03-04 18:35:33,Mumbai,43.55,approved
TXN001815,USR0305,Samsung Plaza,Electronics,4468.6,2024-03-04 19:10:40,Delhi,46.14,approved
TXN001816,USR0054,Reliance Digital,Electronics,5710.27,2024-03-04 19:18:19,Mumbai,111.88,approved
TXN001817,USR0363,IndiGo,Travel,7058.78,2024-03-04 19:26:56,Mumbai,373.15,approved
TXN001818,USR0229,Croma,Electronics,9093.21,2024-03-04 19:36:59,Mumbai,91.31,approved
TXN001819,USR0351,Cleartrip,Travel,4830.29,2024-03-04 20:36:39,Mumbai,186.29,approved
TXN001820,USR0024,Swiggy,Dining,503.3,2024-03-04 20:50:18,Jaipur,22.54,approved
TXN001821,USR0208,Apollo Pharmacy,Healthcare,871.28,2024-03-04 21:29:31,Bangalore,24.48,approved
TXN001822,USR0399,Spencer's,Groceries,155.09,2024-03-04 22:14:52,Bangalore,2.07,approved
TXN001823,USR0302,Nykaa,Shopping,1862.58,2024-03-04 22:22:49,Mumbai,34.12,approved
TXN001824,USR0013,Reliance Digital,Electronics,8880.77,2024-03-04 22:36:16,Mumbai,129.04,approved
TXN001825,USR0028,IndiGo,Travel,5611.35,2024-03-04 22:44:40,Kanpur,1175.35,approved
TXN001826,USR0101,Apollo Pharmacy,Healthcare,1286.98,2024-03-04 23:12:00,Bangalore,32.29,approved
TXN001827,USR0107,BigBasket,Groceries,160.45,2024-03-05 00:24:08,Mumbai,4.75,approved
TXN001828,USR0005,Swiggy,Dining,723.86,2024-03-05 00:59:49,Mumbai,,approved
TXN001829,USR0334,Hotstar,Entertainment,10.0,2024-03-05 05:30:01,Kanpur,0.4,approved
TXN001830,USR0065,BSNL,Utilities,823.24,2024-03-05 07:46:44,Kanpur,8.12,approved
TXN001831,USR0060,Netmeds,Healthcare,1625.85,2024-03-05 08:14:35,Pune,29.06,approved
TXN001832,USR0296,Meesho,Shopping,2829.74,2024-03-05 09:55:05,Chennai,0.0,declined
TXN001833,USR0312,BigBasket,Groceries,264.55,2024-03-05 10:16:31,Mumbai,7.19,approved
TXN001834,USR0365,PVR Cinemas,Entertainment,171.44,2024-03-05 10:39:22,Chennai,1.8,approved
TXN001835,USR0193,Flipkart,Shopping,2512.59,2024-03-05 11:34:14,Delhi,0.0,declined
TXN001836,USR0193,IRCTC,Travel,509.51,2024-03-05 11:34:14,Hyderabad,0.0,declined
TXN001837,USR0193,Nykaa,Shopping,957.61,2024-03-05 11:35:14,Kolkata,0.0,declined
TXN001838,USR0193,IRCTC,Travel,2502.66,2024-03-05 12:01:14,Hyderabad,0.0,declined
TXN001839,USR0193,IRCTC,Travel,6057.46,2024-03-05 12:06:14,Pune,0.0,declined
TXN001840,USR0113,Nykaa,Shopping,10.0,2024-03-05 12:33:32,Chennai,0.45,approved
TXN001841,USR0265,Flipkart,Shopping,471.48,2024-03-05 15:05:05,Jaipur,6.74,approved
TXN001842,USR0074,BigBasket,Groceries,258.64,2024-03-05 18:45:23,Mumbai,3.63,approved
TXN001843,USR0142,Essar Fuel,Fuel,87.28,2024-03-05 19:32:32,Chennai,0.83,approved
TXN001844,USR0021,BigBasket,Groceries,358.83,2024-03-05 19:38:09,Bangalore,0.0,declined
TXN001845,USR0273,Indian Oil,Fuel,54.83,2024-03-05 21:17:25,Hyderabad,0.37,approved
TXN001846,USR0179,PVR Cinemas,Entertainment,195.25,2024-03-05 21:51:12,Chennai,4.84,approved
TXN001847,USR0109,McDonald's,Dining,375.77,2024-03-05 21:57:16,Pune,8.59,approved
TXN001848,USR0045,Tata Power,Utilities,374.98,2024-03-05 21:57:25,Hyderabad,4.67,approved
TXN001849,USR0059,Tata Power,Utilities,200.29,2024-03-05 22:11:00,Mumbai,1.86,approved
TXN001850,USR0142,Haldiram's,Dining,711.23,2024-03-05 22:34:18,Mumbai,26.52,approved
